time,unix_ts,usd,pending_tx,btc,Fastest_price
2018-11-28 15:56:00,1543420560,119.57,95690,0.02833,22.0
2018-11-28 15:56:15,1543420575,119.57,95694,0.02833,22.0
2018-11-28 15:56:30,1543420590,119.57,95758,0.02833,22.0
2018-11-28 15:56:45,1543420605,119.57,95688,0.02833,22.0
2018-11-28 15:57:01,1543420621,119.57,95717,0.02833,22.0
2018-11-28 15:57:16,1543420636,119.57,95726,0.02833,22.0
2018-11-28 15:57:31,1543420651,119.57,95796,0.02833,22.0
2018-11-28 15:57:46,1543420666,119.57,95762,0.02833,22.0
2018-11-28 15:58:01,1543420681,119.57,95839,0.02833,22.0
2018-11-28 15:58:16,1543420696,119.57,95748,0.02833,22.0
2018-11-28 15:58:31,1543420711,119.57,95725,0.02833,22.0
2018-11-28 15:58:46,1543420726,120.05,95737,0.02836,22.0
2018-11-28 15:59:00,1543420740,120.05,95626,0.02836,22.0
2018-11-28 15:59:15,1543420755,120.05,95612,0.02836,25.0
2018-11-28 15:59:30,1543420770,120.05,95666,0.02836,25.0
2018-11-28 15:59:45,1543420785,120.05,95715,0.02836,25.0
2018-11-28 16:00:02,1543420802,120.05,95672,0.02836,25.0
2018-11-28 16:00:17,1543420817,120.05,95827,0.02836,25.0
2018-11-28 16:00:32,1543420832,120.05,95740,0.02836,25.0
2018-11-28 16:00:47,1543420847,120.05,95743,0.02836,25.0
2018-11-28 16:01:00,1543420860,120.05,95668,0.02836,25.0
2018-11-28 16:01:15,1543420875,120.05,95779,0.02836,25.0
2018-11-28 16:01:30,1543420890,120.05,95711,0.02836,25.0
2018-11-28 16:01:45,1543420905,120.05,95751,0.02836,25.0
2018-11-28 16:02:01,1543420921,120.05,95845,0.02836,25.0
2018-11-28 16:02:16,1543420936,120.05,95759,0.02836,25.0
2018-11-28 16:02:31,1543420951,120.05,95637,0.02836,25.0
2018-11-28 16:02:46,1543420966,120.05,95756,0.02836,25.0
2018-11-28 16:03:01,1543420981,120.05,95896,0.02836,25.0
2018-11-28 16:03:16,1543420996,120.05,95865,0.02836,25.0
2018-11-28 16:03:31,1543421011,120.05,95921,0.02836,25.0
2018-11-28 16:03:46,1543421026,120.05,95947,0.02836,25.0
2018-11-28 16:04:01,1543421041,120.05,95928,0.02836,25.0
2018-11-28 16:04:16,1543421056,120.05,95905,0.02836,25.0
2018-11-28 16:04:31,1543421071,120.05,95861,0.02836,25.0
2018-11-28 16:04:46,1543421086,120.05,95966,0.02836,25.0
2018-11-28 16:05:00,1543421100,120.05,95879,0.02836,25.0
2018-11-28 16:05:15,1543421115,120.05,95773,0.02836,25.0
2018-11-28 16:05:30,1543421130,120.05,95666,0.02836,25.0
2018-11-28 16:05:45,1543421145,120.05,95707,0.02836,25.0
2018-11-28 16:06:02,1543421162,120.05,95861,0.02836,25.0
2018-11-28 16:06:17,1543421177,120.05,95865,0.02836,25.0
2018-11-28 16:06:32,1543421192,120.05,95803,0.02836,25.0
2018-11-28 16:06:47,1543421207,120.05,95802,0.02836,25.0
2018-11-28 16:07:00,1543421220,120.05,95825,0.02836,25.0
2018-11-28 16:07:15,1543421235,120.05,95940,0.02836,25.0
2018-11-28 16:07:30,1543421250,120.05,96023,0.02836,25.0
2018-11-28 16:07:45,1543421265,120.05,96038,0.02836,25.0
2018-11-28 16:08:01,1543421281,120.05,96178,0.02836,25.0
2018-11-28 16:08:16,1543421296,120.05,96240,0.02836,25.0
2018-11-28 16:08:31,1543421311,120.05,96095,0.02836,25.0
2018-11-28 16:08:46,1543421326,120.05,96069,0.02836,25.0
2018-11-28 16:09:01,1543421341,119.23,96191,0.02829,25.0
2018-11-28 16:09:32,1543421372,119.23,96336,0.02829,25.0
2018-11-28 16:09:47,1543421387,119.23,96289,0.02829,25.0
2018-11-28 16:10:00,1543421400,119.23,96264,0.02829,25.0
2018-11-28 16:10:15,1543421415,119.23,96352,0.02829,25.0
2018-11-28 16:10:30,1543421430,119.23,96369,0.02829,25.0
2018-11-28 16:10:45,1543421445,119.23,96317,0.02829,25.0
2018-11-28 16:11:01,1543421461,119.23,96294,0.02829,25.0
2018-11-28 16:11:16,1543421476,119.23,96292,0.02829,25.0
2018-11-28 16:11:31,1543421491,119.23,96395,0.02829,25.0
2018-11-28 16:11:46,1543421506,119.23,96394,0.02829,25.0
2018-11-28 16:12:01,1543421521,119.23,96333,0.02829,25.0
2018-11-28 16:12:17,1543421537,119.23,96382,0.02829,25.0
2018-11-28 16:12:32,1543421552,119.23,96446,0.02829,25.0
2018-11-28 16:12:47,1543421567,119.23,96331,0.02829,25.0
2018-11-28 16:13:00,1543421580,119.23,96416,0.02829,25.0
2018-11-28 16:13:15,1543421595,119.23,96463,0.02829,25.0
2018-11-28 16:13:30,1543421610,119.23,96251,0.02829,25.0
2018-11-28 16:13:45,1543421625,119.23,96184,0.02829,25.0
2018-11-28 16:14:01,1543421641,119.23,96221,0.02829,25.0
2018-11-28 16:14:16,1543421656,119.23,96325,0.02829,25.0
2018-11-28 16:14:31,1543421671,119.23,96453,0.02829,25.0
2018-11-28 16:14:46,1543421686,119.23,96274,0.02829,25.0
2018-11-28 16:15:01,1543421701,119.23,96393,0.02829,25.0
2018-11-28 16:15:16,1543421716,119.23,96495,0.02829,25.0
2018-11-28 16:15:31,1543421731,119.23,96478,0.02829,25.0
2018-11-28 16:15:46,1543421746,119.23,96510,0.02829,25.0
2018-11-28 16:16:00,1543421760,119.23,96498,0.02829,25.0
2018-11-28 16:16:15,1543421775,119.23,96406,0.02829,25.0
2018-11-28 16:16:30,1543421790,119.23,96465,0.02829,25.0
2018-11-28 16:16:45,1543421805,119.23,96484,0.02829,25.0
2018-11-28 16:17:01,1543421821,119.23,96484,0.02829,25.0
2018-11-28 16:17:16,1543421836,119.23,96647,0.02829,25.0
2018-11-28 16:17:47,1543421867,119.23,96512,0.02829,25.0
2018-11-28 16:18:00,1543421880,119.23,96498,0.02829,25.0
2018-11-28 16:18:15,1543421895,119.23,96356,0.02829,25.0
2018-11-28 16:18:30,1543421910,119.23,96361,0.02829,25.0
2018-11-28 16:18:45,1543421925,119.23,96424,0.02829,25.0
2018-11-28 16:19:01,1543421941,119.17,96425,0.02828,25.0
2018-11-28 16:19:16,1543421956,119.17,96354,0.02828,25.0
2018-11-28 16:19:31,1543421971,119.17,96252,0.02828,25.0
2018-11-28 16:19:46,1543421986,119.17,96260,0.02828,25.0
2018-11-28 16:20:01,1543422001,119.17,96345,0.02828,25.0
2018-11-28 16:20:16,1543422016,119.17,96249,0.02828,25.0
2018-11-28 16:20:31,1543422031,119.17,96342,0.02828,25.0
2018-11-28 16:20:46,1543422046,119.17,96428,0.02828,25.0
2018-11-28 16:21:00,1543422060,119.17,96513,0.02828,25.0
2018-11-28 16:21:15,1543422075,119.17,96575,0.02828,25.0
2018-11-28 16:21:30,1543422090,119.17,96471,0.02828,25.0
2018-11-28 16:21:45,1543422105,119.17,96539,0.02828,25.0
2018-11-28 16:22:02,1543422122,119.17,96576,0.02828,25.0
2018-11-28 16:22:17,1543422137,119.17,96059,0.02828,25.0
2018-11-28 16:22:32,1543422152,119.17,96107,0.02828,25.0
2018-11-28 16:22:47,1543422167,119.17,96127,0.02828,25.0
2018-11-28 16:23:00,1543422180,119.17,96173,0.02828,25.0
2018-11-28 16:23:15,1543422195,119.17,96252,0.02828,25.0
2018-11-28 16:23:30,1543422210,119.17,96355,0.02828,25.0
2018-11-28 16:23:45,1543422225,119.17,96154,0.02828,25.0
2018-11-28 16:24:01,1543422241,119.17,96263,0.02828,25.0
2018-11-28 16:24:16,1543422256,119.17,96427,0.02828,25.0
2018-11-28 16:24:31,1543422271,119.17,96333,0.02828,25.0
2018-11-28 16:24:46,1543422286,119.17,96377,0.02828,25.0
2018-11-28 16:25:01,1543422301,119.17,96465,0.02828,25.0
2018-11-28 16:25:16,1543422316,119.17,96003,0.02828,25.0
2018-11-28 16:25:31,1543422331,119.17,94195,0.02828,25.0
2018-11-28 16:25:46,1543422346,119.17,94719,0.02828,25.0
2018-11-28 16:26:00,1543422360,119.17,95262,0.02828,25.0
2018-11-28 16:26:15,1543422375,119.17,95527,0.02828,25.0
2018-11-28 16:26:30,1543422390,119.17,95785,0.02828,25.0
2018-11-28 16:26:45,1543422405,119.17,95909,0.02828,25.0
2018-11-28 16:27:01,1543422421,119.17,96035,0.02828,25.0
2018-11-28 16:27:16,1543422436,119.17,96099,0.02828,25.0
2018-11-28 16:27:32,1543422452,119.17,96100,0.02828,25.0
2018-11-28 16:27:47,1543422467,119.17,96170,0.02828,25.0
2018-11-28 16:28:00,1543422480,119.17,96315,0.02828,25.0
2018-11-28 16:28:15,1543422495,119.17,96252,0.02828,25.0
2018-11-28 16:28:30,1543422510,119.17,96343,0.02828,25.0
2018-11-28 16:28:45,1543422525,119.17,96478,0.02828,25.0
2018-11-28 16:29:01,1543422541,118.95,96492,0.02825,25.0
2018-11-28 16:29:16,1543422556,118.95,96568,0.02825,25.0
2018-11-28 16:29:31,1543422571,118.95,96386,0.02825,25.0
2018-11-28 16:29:46,1543422586,118.95,96398,0.02825,25.0
2018-11-28 16:30:01,1543422601,118.95,96478,0.02825,25.0
2018-11-28 16:30:16,1543422616,118.95,96550,0.02825,25.0
2018-11-28 16:30:31,1543422631,118.95,96648,0.02825,25.0
2018-11-28 16:30:46,1543422646,118.95,96694,0.02825,25.0
2018-11-28 16:31:00,1543422660,118.95,96607,0.02825,25.0
2018-11-28 16:31:15,1543422675,118.95,96660,0.02825,25.0
2018-11-28 16:31:30,1543422690,118.95,96650,0.02825,25.0
2018-11-28 16:31:45,1543422705,118.95,96653,0.02825,25.0
2018-11-28 16:32:01,1543422721,118.95,96628,0.02825,25.0
2018-11-28 16:32:16,1543422736,118.95,96718,0.02825,25.0
2018-11-28 16:32:31,1543422751,118.95,96705,0.02825,25.0
2018-11-28 16:32:46,1543422766,118.95,96707,0.02825,25.0
2018-11-28 16:33:01,1543422781,118.95,96730,0.02825,25.0
2018-11-28 16:33:16,1543422796,118.95,96680,0.02825,25.0
2018-11-28 16:33:31,1543422811,118.95,95945,0.02825,25.0
2018-11-28 16:33:46,1543422826,118.95,96082,0.02825,25.0
2018-11-28 16:34:00,1543422840,118.95,96114,0.02825,25.0
2018-11-28 16:34:15,1543422855,118.95,96235,0.02825,25.0
2018-11-28 16:34:30,1543422870,118.95,96261,0.02825,25.0
2018-11-28 16:34:45,1543422885,118.95,96292,0.02825,25.0
2018-11-28 16:35:01,1543422901,118.95,96403,0.02825,25.0
2018-11-28 16:35:16,1543422916,118.95,96502,0.02825,25.0
2018-11-28 16:35:31,1543422931,118.95,96447,0.02825,25.0
2018-11-28 16:35:46,1543422946,118.95,96542,0.02825,25.0
2018-11-28 16:36:00,1543422960,118.95,96524,0.02825,25.0
2018-11-28 16:36:15,1543422975,118.95,96668,0.02825,25.0
2018-11-28 16:36:30,1543422990,118.95,96764,0.02825,25.0
2018-11-28 16:36:45,1543423005,118.95,96712,0.02825,25.0
2018-11-28 16:37:02,1543423022,118.95,96762,0.02825,25.0
2018-11-28 16:37:17,1543423037,118.95,96669,0.02825,25.0
2018-11-28 16:37:32,1543423052,118.95,96694,0.02825,25.0
2018-11-28 16:37:47,1543423067,118.95,96690,0.02825,25.0
2018-11-28 16:38:00,1543423080,118.95,96640,0.02825,25.0
2018-11-28 16:38:15,1543423095,118.95,96080,0.02825,25.0
2018-11-28 16:38:30,1543423110,118.95,96064,0.02825,25.0
2018-11-28 16:38:45,1543423125,118.95,96259,0.02825,25.0
2018-11-28 16:39:01,1543423141,119.12,96297,0.02819,25.0
2018-11-28 16:39:16,1543423156,119.12,96351,0.02819,25.0
2018-11-28 16:39:31,1543423171,119.12,96246,0.02819,25.0
2018-11-28 16:39:46,1543423186,119.12,96328,0.02819,25.0
2018-11-28 16:40:01,1543423201,119.12,96358,0.02819,25.0
2018-11-28 16:40:16,1543423216,119.12,96268,0.02819,25.0
2018-11-28 16:40:31,1543423231,119.12,96286,0.02819,25.0
2018-11-28 16:40:46,1543423246,119.12,96279,0.02819,25.0
2018-11-28 16:41:00,1543423260,119.12,96244,0.02819,25.0
2018-11-28 16:41:15,1543423275,119.12,96188,0.02819,25.0
2018-11-28 16:41:30,1543423290,119.12,96255,0.02819,25.0
2018-11-28 16:41:45,1543423305,119.12,96243,0.02819,25.0
2018-11-28 16:42:01,1543423321,119.12,96181,0.02819,25.0
2018-11-28 16:42:16,1543423336,119.12,96059,0.02819,25.0
2018-11-28 16:42:31,1543423351,119.12,96004,0.02819,25.0
2018-11-28 16:42:46,1543423366,119.12,96014,0.02819,25.0
2018-11-28 16:43:01,1543423381,119.12,96018,0.02819,25.0
2018-11-28 16:43:16,1543423396,119.12,96082,0.02819,25.0
2018-11-28 16:43:31,1543423411,119.12,96151,0.02819,25.0
2018-11-28 16:43:46,1543423426,119.12,96235,0.02819,25.0
2018-11-28 16:44:00,1543423440,119.12,96248,0.02819,25.0
2018-11-28 16:44:15,1543423455,119.12,96289,0.02819,25.0
2018-11-28 16:44:30,1543423470,119.12,96323,0.02819,25.0
2018-11-28 16:44:45,1543423485,119.12,96307,0.02819,25.0
2018-11-28 16:45:01,1543423501,119.12,96416,0.02819,25.0
2018-11-28 16:45:16,1543423516,119.12,96068,0.02819,25.0
2018-11-28 16:45:31,1543423531,119.12,96214,0.02819,25.0
2018-11-28 16:45:46,1543423546,119.12,96326,0.02819,25.0
2018-11-28 16:46:00,1543423560,119.12,96431,0.02819,25.0
2018-11-28 16:46:15,1543423575,119.12,96873,0.02819,25.0
2018-11-28 16:46:30,1543423590,119.12,96961,0.02819,25.0
2018-11-28 16:46:45,1543423605,119.12,97033,0.02819,25.0
2018-11-28 16:47:01,1543423621,119.12,97112,0.02819,25.0
2018-11-28 16:47:16,1543423636,119.12,97176,0.02819,25.0
2018-11-28 16:47:31,1543423651,119.12,97245,0.02819,25.0
2018-11-28 16:47:46,1543423666,119.12,97322,0.02819,25.0
2018-11-28 16:48:01,1543423681,119.12,97399,0.02819,25.0
2018-11-28 16:48:16,1543423696,119.12,97485,0.02819,25.0
2018-11-28 16:48:31,1543423711,119.12,97586,0.02819,25.0
2018-11-28 16:48:46,1543423726,119.12,97658,0.02819,25.0
2018-11-28 16:49:00,1543423740,119.12,97721,0.02819,25.0
2018-11-28 16:49:15,1543423755,118.93,97789,0.02822,25.0
2018-11-28 16:49:30,1543423770,118.93,97724,0.02822,25.0
2018-11-28 16:49:45,1543423785,118.93,97721,0.02822,25.0
2018-11-28 16:50:01,1543423801,118.93,97644,0.02822,25.0
2018-11-28 16:50:32,1543423832,118.93,97377,0.02822,25.0
2018-11-28 16:50:47,1543423847,118.93,97325,0.02822,25.0
2018-11-28 16:51:00,1543423860,118.93,97382,0.02822,25.0
2018-11-28 16:51:15,1543423875,118.93,97167,0.02822,25.0
2018-11-28 16:51:30,1543423890,118.93,97169,0.02822,25.0
2018-11-28 16:51:45,1543423905,118.93,97095,0.02822,25.0
2018-11-28 16:52:01,1543423921,118.93,97004,0.02822,25.0
2018-11-28 16:52:16,1543423936,118.93,96951,0.02822,25.0
2018-11-28 16:52:31,1543423951,118.93,96923,0.02822,25.0
2018-11-28 16:52:46,1543423966,118.93,96890,0.02822,25.0
2018-11-28 16:53:01,1543423981,118.93,96902,0.02822,25.0
2018-11-28 16:53:16,1543423996,118.93,96958,0.02822,25.0
2018-11-28 16:53:31,1543424011,118.93,96491,0.02822,25.0
2018-11-28 16:53:46,1543424026,118.93,96365,0.02822,25.0
2018-11-28 16:54:00,1543424040,118.93,96275,0.02822,25.0
2018-11-28 16:54:15,1543424055,118.93,96344,0.02822,25.0
2018-11-28 16:54:30,1543424070,118.93,96232,0.02822,25.0
2018-11-28 16:54:45,1543424085,118.93,96150,0.02822,25.0
2018-11-28 16:55:01,1543424101,118.93,96173,0.02822,25.0
2018-11-28 16:55:16,1543424116,118.93,96235,0.02822,25.0
2018-11-28 16:55:32,1543424132,118.93,96126,0.02822,25.0
2018-11-28 16:55:47,1543424147,118.93,96213,0.02822,25.0
2018-11-28 16:56:00,1543424160,118.93,96297,0.02822,25.0
2018-11-28 16:56:15,1543424175,118.93,96375,0.02822,25.0
2018-11-28 16:56:30,1543424190,118.93,96340,0.02822,25.0
2018-11-28 16:56:45,1543424205,118.93,96404,0.02822,25.0
2018-11-28 16:57:01,1543424221,118.93,96385,0.02822,25.0
2018-11-28 16:57:16,1543424236,118.93,96391,0.02822,25.0
2018-11-28 16:57:31,1543424251,118.93,96401,0.02822,25.0
2018-11-28 16:57:46,1543424266,118.93,96480,0.02822,25.0
2018-11-28 16:58:01,1543424281,118.93,96407,0.02822,25.0
2018-11-28 16:58:16,1543424296,118.93,96232,0.02822,25.0
2018-11-28 16:58:31,1543424311,118.93,96227,0.02822,25.0
2018-11-28 16:58:46,1543424326,118.93,96253,0.02822,25.0
2018-11-28 16:59:00,1543424340,118.61,96171,0.02825,25.0
2018-11-28 16:59:15,1543424355,118.61,96200,0.02825,25.0
2018-11-28 16:59:30,1543424370,118.61,96201,0.02825,25.0
2018-11-28 16:59:45,1543424385,118.61,96185,0.02825,25.0
2018-11-28 17:00:01,1543424401,118.61,96277,0.02825,25.0
2018-11-28 17:00:16,1543424416,118.61,96499,0.02825,25.0
2018-11-28 17:00:31,1543424431,118.61,96532,0.02825,25.0
2018-11-28 17:01:00,1543424460,118.61,96373,0.02825,25.0
2018-11-28 17:01:15,1543424475,118.61,96420,0.02825,21.5
2018-11-28 17:01:30,1543424490,118.61,96544,0.02825,21.5
2018-11-28 17:01:45,1543424505,118.61,96472,0.02825,21.5
2018-11-28 17:02:01,1543424521,118.61,96457,0.02825,21.5
2018-11-28 17:02:16,1543424536,118.61,96399,0.02825,21.5
2018-11-28 17:02:31,1543424551,118.61,96146,0.02825,21.5
2018-11-28 17:02:46,1543424566,118.61,96222,0.02825,21.5
2018-11-28 17:03:01,1543424581,118.61,96104,0.02825,21.5
2018-11-28 17:03:16,1543424596,118.61,96164,0.02825,21.5
2018-11-28 17:03:31,1543424611,118.61,96196,0.02825,21.5
2018-11-28 17:03:46,1543424626,118.61,96281,0.02825,21.5
2018-11-28 17:04:00,1543424640,118.61,96336,0.02825,21.5
2018-11-28 17:04:15,1543424655,118.61,96378,0.02825,25.083777024
2018-11-28 17:04:30,1543424670,118.61,96334,0.02825,25.083777024
2018-11-28 17:04:45,1543424685,118.61,96288,0.02825,25.083777024
2018-11-28 17:05:01,1543424701,118.61,96378,0.02825,25.083777024
2018-11-28 17:05:16,1543424716,118.61,95784,0.02825,25.083777024
2018-11-28 17:05:31,1543424731,118.61,95760,0.02825,25.083777024
2018-11-28 17:05:46,1543424746,118.61,95759,0.02825,25.083777024
2018-11-28 17:06:00,1543424760,118.61,95822,0.02825,25.083777024
2018-11-28 17:06:15,1543424775,118.61,95779,0.02825,25.083777024
2018-11-28 17:06:30,1543424790,118.61,95875,0.02825,25.083777024
2018-11-28 17:06:45,1543424805,118.61,95890,0.02825,25.083777024
2018-11-28 17:07:02,1543424822,118.61,95966,0.02825,25.083777024
2018-11-28 17:07:17,1543424837,118.61,95870,0.02825,25.083777024
2018-11-28 17:07:32,1543424852,118.61,95963,0.02825,25.083777024
2018-11-28 17:07:47,1543424867,118.61,96035,0.02825,25.083777024
2018-11-28 17:08:00,1543424880,118.61,96086,0.02825,25.083777024
2018-11-28 17:08:15,1543424895,118.61,96175,0.02825,25.083777024
2018-11-28 17:08:30,1543424910,118.61,96119,0.02825,25.083777024
2018-11-28 17:08:45,1543424925,118.61,96032,0.02825,25.083777024
2018-11-28 17:09:01,1543424941,119.07,96111,0.0282,25.083777024
2018-11-28 17:09:16,1543424956,119.07,96107,0.0282,25.083777024
2018-11-28 17:09:31,1543424971,119.07,96285,0.0282,25.083777024
2018-11-28 17:09:46,1543424986,119.07,96432,0.0282,25.083777024
2018-11-28 17:10:01,1543425001,119.07,96495,0.0282,25.083777024
2018-11-28 17:10:16,1543425016,119.07,96529,0.0282,25.083777024
2018-11-28 17:10:31,1543425031,119.07,96586,0.0282,25.083777024
2018-11-28 17:10:46,1543425046,119.07,96653,0.0282,25.083777024
2018-11-28 17:11:00,1543425060,119.07,96665,0.0282,25.083777024
2018-11-28 17:11:15,1543425075,119.07,96651,0.0282,25.083777024
2018-11-28 17:11:30,1543425090,119.07,96681,0.0282,25.083777024
2018-11-28 17:11:45,1543425105,119.07,96744,0.0282,25.083777024
2018-11-28 17:12:01,1543425121,119.07,96735,0.0282,25.083777024
2018-11-28 17:12:16,1543425136,119.07,96765,0.0282,25.083777024
2018-11-28 17:12:31,1543425151,119.07,96706,0.0282,25.083777024
2018-11-28 17:12:46,1543425166,119.07,96776,0.0282,25.083777024
2018-11-28 17:13:01,1543425181,119.07,96732,0.0282,25.083777024
2018-11-28 17:13:16,1543425196,119.07,96590,0.0282,25.083777024
2018-11-28 17:13:31,1543425211,119.07,96079,0.0282,25.083777024
2018-11-28 17:13:46,1543425226,119.07,96168,0.0282,25.083777024
2018-11-28 17:14:00,1543425240,119.07,96131,0.0282,25.083777024
2018-11-28 17:14:15,1543425255,119.07,96231,0.0282,25.083777024
2018-11-28 17:14:30,1543425270,119.07,96144,0.0282,25.083777024
2018-11-28 17:14:45,1543425285,119.07,96097,0.0282,25.083777024
2018-11-28 17:15:01,1543425301,119.07,96148,0.0282,25.083777024
2018-11-28 17:15:16,1543425316,119.07,96231,0.0282,28.571428571
2018-11-28 17:15:31,1543425331,119.07,96229,0.0282,28.571428571
2018-11-28 17:16:00,1543425360,119.07,96166,0.0282,28.571428571
2018-11-28 17:16:15,1543425375,119.07,96193,0.0282,28.571428571
2018-11-28 17:16:30,1543425390,119.07,96235,0.0282,28.571428571
2018-11-28 17:16:45,1543425405,119.07,96308,0.0282,28.571428571
2018-11-28 17:17:02,1543425422,119.07,96319,0.0282,28.571428571
2018-11-28 17:17:17,1543425437,119.07,96244,0.0282,28.571428571
2018-11-28 17:17:32,1543425452,119.07,96281,0.0282,28.571428571
2018-11-28 17:17:47,1543425467,119.07,96324,0.0282,28.571428571
2018-11-28 17:18:00,1543425480,119.07,96333,0.0282,28.571428571
2018-11-28 17:18:15,1543425495,119.07,95930,0.0282,28.571428571
2018-11-28 17:18:30,1543425510,119.07,95921,0.0282,28.571428571
2018-11-28 17:18:45,1543425525,119.07,95982,0.0282,28.571428571
2018-11-28 17:19:01,1543425541,119.47,96039,0.02822,28.571428571
2018-11-28 17:19:16,1543425556,119.47,96039,0.02822,28.571428571
2018-11-28 17:19:31,1543425571,119.47,96103,0.02822,28.571428571
2018-11-28 17:19:46,1543425586,119.47,96072,0.02822,28.571428571
2018-11-28 17:20:01,1543425601,119.47,96011,0.02822,28.571428571
2018-11-28 17:20:16,1543425616,119.47,96020,0.02822,28.571428571
2018-11-28 17:20:31,1543425631,119.47,96061,0.02822,28.571428571
2018-11-28 17:21:00,1543425660,119.47,96180,0.02822,28.571428571
2018-11-28 17:21:15,1543425675,119.47,96285,0.02822,28.571428571
2018-11-28 17:21:30,1543425690,119.47,96179,0.02822,28.571428571
2018-11-28 17:21:45,1543425705,119.47,96161,0.02822,28.571428571
2018-11-28 17:22:02,1543425722,119.47,96248,0.02822,28.571428571
2018-11-28 17:22:17,1543425737,119.47,95992,0.02822,28.571428571
2018-11-28 17:22:32,1543425752,119.47,95996,0.02822,28.571428571
2018-11-28 17:22:47,1543425767,119.47,96044,0.02822,28.571428571
2018-11-28 17:23:00,1543425780,119.47,96080,0.02822,28.571428571
2018-11-28 17:23:15,1543425795,119.47,96079,0.02822,28.571428571
2018-11-28 17:23:30,1543425810,119.47,96025,0.02822,28.571428571
2018-11-28 17:23:45,1543425825,119.47,95949,0.02822,28.571428571
2018-11-28 17:24:01,1543425841,119.47,96047,0.02822,28.571428571
2018-11-28 17:24:16,1543425856,119.47,96042,0.02822,28.571428571
2018-11-28 17:24:31,1543425871,119.47,95990,0.02822,28.571428571
2018-11-28 17:24:46,1543425886,119.47,95969,0.02822,28.571428571
2018-11-28 17:25:01,1543425901,119.47,96032,0.02822,28.571428571
2018-11-28 17:25:16,1543425916,119.47,95858,0.02822,28.571428571
2018-11-28 17:25:31,1543425931,119.47,95936,0.02822,28.571428571
2018-11-28 17:25:46,1543425946,119.47,95953,0.02822,28.571428571
2018-11-28 17:26:00,1543425960,119.47,95944,0.02822,28.571428571
2018-11-28 17:26:15,1543425975,119.47,95938,0.02822,28.571428571
2018-11-28 17:26:30,1543425990,119.47,96044,0.02822,28.571428571
2018-11-28 17:26:45,1543426005,119.47,95989,0.02822,28.571428571
2018-11-28 17:27:01,1543426021,119.47,96022,0.02822,28.571428571
2018-11-28 17:27:32,1543426052,119.47,96037,0.02822,28.571428571
2018-11-28 17:27:47,1543426067,119.47,96119,0.02822,28.571428571
2018-11-28 17:28:00,1543426080,119.47,96107,0.02822,28.571428571
2018-11-28 17:28:15,1543426095,119.47,96089,0.02822,28.571428571
2018-11-28 17:28:30,1543426110,119.47,96136,0.02822,28.571428571
2018-11-28 17:28:45,1543426125,119.47,96085,0.02822,28.571428571
2018-11-28 17:29:01,1543426141,119.42,96053,0.02823,28.571428571
2018-11-28 17:29:16,1543426156,119.42,96130,0.02823,28.571428571
2018-11-28 17:29:31,1543426171,119.42,96102,0.02823,28.571428571
2018-11-28 17:29:46,1543426186,119.42,96121,0.02823,28.571428571
2018-11-28 17:30:01,1543426201,119.42,96101,0.02823,28.571428571
2018-11-28 17:30:16,1543426216,119.42,96021,0.02823,28.571428571
2018-11-28 17:30:31,1543426231,119.42,96019,0.02823,28.571428571
2018-11-28 17:30:46,1543426246,119.42,95992,0.02823,28.571428571
2018-11-28 17:31:00,1543426260,119.42,96033,0.02823,28.571428571
2018-11-28 17:31:15,1543426275,119.42,96095,0.02823,28.571428571
2018-11-28 17:31:30,1543426290,119.42,96132,0.02823,28.571428571
2018-11-28 17:31:45,1543426305,119.42,96147,0.02823,28.571428571
2018-11-28 17:32:01,1543426321,119.42,96153,0.02823,28.571428571
2018-11-28 17:32:16,1543426336,119.42,96188,0.02823,28.571428571
2018-11-28 17:32:47,1543426367,119.42,96185,0.02823,28.571428571
2018-11-28 17:33:00,1543426380,119.42,96090,0.02823,28.571428571
2018-11-28 17:33:15,1543426395,119.42,96074,0.02823,28.571428571
2018-11-28 17:33:30,1543426410,119.42,95641,0.02823,28.571428571
2018-11-28 17:33:45,1543426425,119.42,95613,0.02823,28.571428571
2018-11-28 17:34:01,1543426441,119.42,95679,0.02823,28.571428571
2018-11-28 17:34:16,1543426456,119.42,95657,0.02823,28.571428571
2018-11-28 17:34:31,1543426471,119.42,95611,0.02823,28.571428571
2018-11-28 17:34:46,1543426486,119.42,95670,0.02823,28.571428571
2018-11-28 17:35:01,1543426501,119.42,95740,0.02823,28.571428571
2018-11-28 17:35:16,1543426516,119.42,95787,0.02823,28.571428571
2018-11-28 17:35:31,1543426531,119.42,95876,0.02823,28.571428571
2018-11-28 17:35:46,1543426546,119.42,95896,0.02823,28.571428571
2018-11-28 17:36:00,1543426560,119.42,95849,0.02823,28.571428571
2018-11-28 17:36:15,1543426575,119.42,95849,0.02823,28.571428571
2018-11-28 17:36:30,1543426590,119.42,95810,0.02823,28.571428571
2018-11-28 17:36:45,1543426605,119.42,95855,0.02823,28.571428571
2018-11-28 17:37:01,1543426621,119.42,95788,0.02823,28.571428571
2018-11-28 17:37:16,1543426636,119.42,96128,0.02823,28.571428571
2018-11-28 17:37:31,1543426651,119.42,96216,0.02823,28.571428571
2018-11-28 17:37:46,1543426666,119.42,96238,0.02823,28.571428571
2018-11-28 17:38:00,1543426680,119.42,96275,0.02823,21.5
2018-11-28 17:38:15,1543426695,119.42,95910,0.02823,21.5
2018-11-28 17:38:30,1543426710,119.42,95941,0.02823,21.5
